"18282","Treasonous ring","","18282","False","","False","A razor sharp ring.","/Game/Textures/Items/T_TreasonousRing.T_TreasonousRing",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18283","Treasonous ring (i)","","18283","False","","False","A razor sharp ring.","/Game/Textures/Items/T_TreasonousRingI.T_TreasonousRingI",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18284","Ecumenical key","","18284","False","","False","An icy key that can access the boss rooms of all four gods.","/Game/Textures/Items/T_EcumenicalKey.T_EcumenicalKey",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18285","Team-1 cape","","18285","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team1Cape.T_Team1Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18286","Team-2 cape","","18286","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team2Cape.T_Team2Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18287","Team-3 cape","","18287","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team3Cape.T_Team3Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18288","Team-4 cape","","18288","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team4Cape.T_Team4Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18289","Team-5 cape","","18289","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team5Cape.T_Team5Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18290","Team-6 cape","","18290","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team6Cape.T_Team6Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18291","Team-7 cape","","18291","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team7Cape.T_Team7Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18292","Team-8 cape","","18292","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team8Cape.T_Team8Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18293","Team-9 cape","","18293","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team9Cape.T_Team9Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18294","Team-10 cape","","18294","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team10Cape.T_Team10Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18295","Team-11 cape","","18295","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team11Cape.T_Team11Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18296","Team-12 cape","","18296","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team12Cape.T_Team12Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18297","Team-13 cape","","18297","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team13Cape.T_Team13Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18298","Team-14 cape","","18298","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team14Cape.T_Team14Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18299","Team-15 cape","","18299","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team15Cape.T_Team15Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18300","Team-16 cape","","18300","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team16Cape.T_Team16Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18301","Team-17 cape","","18301","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team17Cape.T_Team17Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18302","Team-18 cape","","18302","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team18Cape.T_Team18Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18303","Team-19 cape","","18303","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team19Cape.T_Team19Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18304","Team-20 cape","","18304","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team20Cape.T_Team20Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18305","Team-21 cape","","18305","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team21Cape.T_Team21Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18306","Team-22 cape","","18306","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team22Cape.T_Team22Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18307","Team-23 cape","","18307","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team23Cape.T_Team23Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18308","Team-24 cape","","18308","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team24Cape.T_Team24Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18309","Team-25 cape","","18309","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team25Cape.T_Team25Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18310","Team-26 cape","","18310","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team26Cape.T_Team26Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18311","Team-27 cape","","18311","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team27Cape.T_Team27Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18312","Team-28 cape","","18312","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team28Cape.T_Team28Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18313","Team-29 cape","","18313","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team29Cape.T_Team29Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18314","Team-30 cape","","18314","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team30Cape.T_Team30Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18315","Team-31 cape","","18315","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team31Cape.T_Team31Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18316","Team-32 cape","","18316","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team32Cape.T_Team32Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18317","Team-33 cape","","18317","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team33Cape.T_Team33Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18318","Team-34 cape","","18318","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team34Cape.T_Team34Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18319","Team-35 cape","","18319","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team35Cape.T_Team35Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18320","Team-36 cape","","18320","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team36Cape.T_Team36Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18321","Team-37 cape","","18321","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team37Cape.T_Team37Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18322","Team-38 cape","","18322","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team38Cape.T_Team38Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18323","Team-39 cape","","18323","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team39Cape.T_Team39Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18324","Team-40 cape","","18324","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team40Cape.T_Team40Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18325","Team-41 cape","","18325","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team41Cape.T_Team41Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18326","Team-42 cape","","18326","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team42Cape.T_Team42Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18327","Team-43 cape","","18327","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team43Cape.T_Team43Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18328","Team-44 cape","","18328","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team44Cape.T_Team44Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18329","Team-45 cape","","18329","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team45Cape.T_Team45Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18330","Team-46 cape","","18330","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team46Cape.T_Team46Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18331","Team-47 cape","","18331","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team47Cape.T_Team47Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18332","Team-48 cape","","18332","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team48Cape.T_Team48Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18333","Team-49 cape","","18333","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team49Cape.T_Team49Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18334","Team-50 cape","","18334","False","","False","Ooohhh look at the pretty colours...","/Game/Textures/Items/T_Team50Cape.T_Team50Cape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18335","Godsword shard 1","","18335","False","","False","A part of the Godsword blade.","/Game/Textures/Items/T_GodswordShard1.T_GodswordShard1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18336","Godsword shard 2","","18336","False","","False","A part of the Godsword blade.","/Game/Textures/Items/T_GodswordShard2.T_GodswordShard2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18337","Godsword shard 3","","18337","False","","False","A part of the Godsword blade.","/Game/Textures/Items/T_GodswordShard3.T_GodswordShard3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18338","Godsword shards 1 & 2","","18338","False","","False","Godsword shards 1 and 2.","/Game/Textures/Items/T_GodswordShards12.T_GodswordShards12",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18339","Godsword shards 1 & 3","","18339","False","","False","Godsword shards 1 and 3.","/Game/Textures/Items/T_GodswordShards13.T_GodswordShards13",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18340","Godsword shards 2 & 3","","18340","False","","False","Godsword shards 2 and 3.","/Game/Textures/Items/T_GodswordShards23.T_GodswordShards23",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18341","Godsword blade","","18341","False","","False","The blade for the ultimate weapon.","/Game/Textures/Items/T_GodswordBlade.T_GodswordBlade",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18342","Armadyl godsword","","18342","False","","False","A beautiful, heavy sword.","/Game/Textures/Items/T_ArmadylGodsword.T_ArmadylGodsword",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18343","Bandos godsword","","18343","False","","False","A brutally heavy sword.","/Game/Textures/Items/T_BandosGodsword.T_BandosGodsword",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18344","Saradomin godsword","","18344","False","","False","A gracious, heavy sword.","/Game/Textures/Items/T_SaradominGodsword.T_SaradominGodsword",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18345","Zamorak godsword","","18345","False","","False","A terrifying, heavy sword.","/Game/Textures/Items/T_ZamorakGodsword.T_ZamorakGodsword",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18346","Armadyl hilt","","18346","False","","False","Brimming with potential.","/Game/Textures/Items/T_ArmadylHilt.T_ArmadylHilt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18347","Bandos hilt","","18347","False","","False","Brimming with potential.","/Game/Textures/Items/T_BandosHilt.T_BandosHilt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18348","Saradomin hilt","","18348","False","","False","Brimming with potential.","/Game/Textures/Items/T_SaradominHilt.T_SaradominHilt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18349","Zamorak hilt","","18349","False","","False","Brimming with potential.","/Game/Textures/Items/T_ZamorakHilt.T_ZamorakHilt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18350","Zamorakian spear","","18350","False","","False","An evil spear.","/Game/Textures/Items/T_ZamorakianSpear.T_ZamorakianSpear",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18351","Zamorakian hasta","","18351","False","","False","An evil one-handed spear.","/Game/Textures/Items/T_ZamorakianHasta.T_ZamorakianHasta",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18352","Armadyl helmet","","18352","False","","False","A helmet of great craftsmanship.","/Game/Textures/Items/T_ArmadylHelmet.T_ArmadylHelmet",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18353","Armadyl chestplate","","18353","False","","False","Armour of great craftsmanship.","/Game/Textures/Items/T_ArmadylChestplate.T_ArmadylChestplate",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18354","Armadyl chainskirt","","18354","False","","False","A chainskirt of great craftsmanship.","/Game/Textures/Items/T_ArmadylChainskirt.T_ArmadylChainskirt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18355","Bandos chestplate","","18355","False","","False","A sturdy chestplate.","/Game/Textures/Items/T_BandosChestplate.T_BandosChestplate",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18356","Bandos tassets","","18356","False","","False","A sturdy pair of tassets.","/Game/Textures/Items/T_BandosTassets.T_BandosTassets",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18357","Bandos boots","","18357","False","","False","Some sturdy boots.","/Game/Textures/Items/T_BandosBoots.T_BandosBoots",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18358","Saradomin sword","","18358","False","","False","The incredible blade of an Icyene.","/Game/Textures/Items/T_SaradominSword.T_SaradominSword",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18359","Sara's blessed sword (full)","","18359","False","","False","The blade of an Icyene, blessed with a tear from Saradomin himself.","/Game/Textures/Items/T_SarasBlessedSwordFull.T_SarasBlessedSwordFull",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18360","Saradomin's blessed sword","","18360","False","","False","The blade of an Icyene, blessed with a tear from Saradomin himself.","/Game/Textures/Items/T_SaradominsBlessedSword.T_SaradominsBlessedSword",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18361","Dragon boots","","18361","False","","False","These will protect my feet.","/Game/Textures/Items/T_DragonBoots.T_DragonBoots",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18362","Explorer's notes","","18362","False","","False","A diary of the famous dwarven explorer, Nestor Peregrine.","/Game/Textures/Items/T_ExplorersNotes.T_ExplorersNotes",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18363","Knight's notes","","18363","False","","False","A scroll for Sir Tiffy. It is sealed with a wax insignia.","/Game/Textures/Items/T_KnightsNotes.T_KnightsNotes",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18364","Knight's notes","","18364","False","","False","A scroll for Sir Tiffy. The wax seal is broken.","/Game/Textures/Items/T_KnightsNotes.T_KnightsNotes",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18365","Saradomin's light","","18365","False","","False","The starlight enlightens your mind to dispel the darkness of Zamorakian evil.","/Game/Textures/Items/T_SaradominsLight.T_SaradominsLight",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18366","Key master's key","","18366","False","","False","Nobody knows what this is for.","/Game/Textures/Items/T_KeyMastersKey.T_KeyMastersKey",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18367","Dagannoth hide","","18367","False","","False","A sturdy piece of dagannoth hide.","/Game/Textures/Items/T_DagannothHide.T_DagannothHide",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18368","Rock-shell chunk","","18368","False","","False","A spherical chunk of rock-shell.","/Game/Textures/Items/T_RockshellChunk.T_RockshellChunk",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18369","Rock-shell shard","","18369","False","","False","A curved piece of rock-shell.","/Game/Textures/Items/T_RockshellShard.T_RockshellShard",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18370","Rock-shell splinter","","18370","False","","False","A slim piece of rock-shell.","/Game/Textures/Items/T_RockshellSplinter.T_RockshellSplinter",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18371","Skull piece","","18371","False","","False","A fearsome looking skull.","/Game/Textures/Items/T_SkullPiece.T_SkullPiece",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18372","Ribcage piece","","18372","False","","False","A slightly damaged ribcage.","/Game/Textures/Items/T_RibcagePiece.T_RibcagePiece",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18373","Fibula piece","","18373","False","","False","An interesting looking bone shard.","/Game/Textures/Items/T_FibulaPiece.T_FibulaPiece",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18374","Circular hide","","18374","False","","False","A toughened chunk of dagannoth hide.","/Game/Textures/Items/T_CircularHide.T_CircularHide",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18375","Flattened hide","","18375","False","","False","A tattered chunk of dagannoth hide.","/Game/Textures/Items/T_FlattenedHide.T_FlattenedHide",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18376","Stretched hide","","18376","False","","False","A weathered chunk of dagannoth hide.","/Game/Textures/Items/T_StretchedHide.T_StretchedHide",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18377","Rock-shell helm","","18377","False","","False","Protective headwear made from crabs. Better than that sounds.","/Game/Textures/Items/T_RockshellHelm.T_RockshellHelm",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18378","Rock-shell plate","","18378","False","","False","A sturdy body armour made from rock crab pieces.","/Game/Textures/Items/T_RockshellPlate.T_RockshellPlate",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18379","Rock-shell legs","","18379","False","","False","Some tough leggings made from rock crab parts.","/Game/Textures/Items/T_RockshellLegs.T_RockshellLegs",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18380","Spined helm","","18380","False","","False","A helm fit for any Fremennik ranger.","/Game/Textures/Items/T_SpinedHelm.T_SpinedHelm",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18381","Spined body","","18381","False","","False","A constant reminder that I'm above a Dagannoth in the food chain.","/Game/Textures/Items/T_SpinedBody.T_SpinedBody",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18382","Spined chaps","","18382","False","","False","Stylish leg armour for rangers with a lingering smell of raw fish...","/Game/Textures/Items/T_SpinedChaps.T_SpinedChaps",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18383","Skeletal helm","","18383","False","","False","Make your foes cower by wearing a skull as a helmet!","/Game/Textures/Items/T_SkeletalHelm.T_SkeletalHelm",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18384","Skeletal top","","18384","False","","False","The bones in this armour seem to vibrate with a magical quality...","/Game/Textures/Items/T_SkeletalTop.T_SkeletalTop",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18385","Skeletal bottoms","","18385","False","","False","A superior set of strengthened slacks for any self respecting seer.","/Game/Textures/Items/T_SkeletalBottoms.T_SkeletalBottoms",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18386","Spined boots","","18386","False","","False","Some finely crafted Fremennik boots, made from spined dagannoth hide.","/Game/Textures/Items/T_SpinedBoots.T_SpinedBoots",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18387","Rock-shell boots","","18387","False","","False","Some Fremennik boots, made from the shards of a rock crab's shell.","/Game/Textures/Items/T_RockshellBoots.T_RockshellBoots",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18388","Skeletal boots","","18388","False","","False","Some finely crafted Fremennik boots, made from the bones of a wallasalki.","/Game/Textures/Items/T_SkeletalBoots.T_SkeletalBoots",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18389","Spined gloves","","18389","False","","False","Fremennik gloves stitched together from spined dagannoth hide.","/Game/Textures/Items/T_SpinedGloves.T_SpinedGloves",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18390","Rock-shell gloves","","18390","False","","False","Fremennik gloves stitched together from rock crab shell shards.","/Game/Textures/Items/T_RockshellGloves.T_RockshellGloves",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18391","Skeletal gloves","","18391","False","","False","Fremennik gloves stitched together from wallasalki bones fragments.","/Game/Textures/Items/T_SkeletalGloves.T_SkeletalGloves",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18392","Seers ring","","18392","False","","False","A mysterious ring that can fill the wearer with magical power...","/Game/Textures/Items/T_SeersRing.T_SeersRing",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18393","Seers ring (i)","","18393","False","","False","A mysterious ring that can fill the wearer with magical power...","/Game/Textures/Items/T_SeersRingI.T_SeersRingI",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18394","Archers ring","","18394","False","","False","A fabled ring that improves the wearer's skill with a bow...","/Game/Textures/Items/T_ArchersRing.T_ArchersRing",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18395","Archers ring (i)","","18395","False","","False","A fabled ring that improves the wearer's skill with a bow...","/Game/Textures/Items/T_ArchersRingI.T_ArchersRingI",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18396","Warrior ring","","18396","False","","False","A legendary ring once worn by Fremennik warriors.","/Game/Textures/Items/T_WarriorRing.T_WarriorRing",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18397","Warrior ring (i)","","18397","False","","False","A legendary ring once worn by Fremennik warriors.","/Game/Textures/Items/T_WarriorRingI.T_WarriorRingI",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18398","Berserker ring","","18398","False","","False","A ring reputed to bring out a berserk fury in its wearer.","/Game/Textures/Items/T_BerserkerRing.T_BerserkerRing",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18399","Berserker ring (i)","","18399","False","","False","A ring reputed to bring out a berserk fury in its wearer.","/Game/Textures/Items/T_BerserkerRingI.T_BerserkerRingI",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18400","Dagannoth bones","","18400","False","","False","These would feed a dogfish for months!","/Game/Textures/Items/T_DagannothBones.T_DagannothBones",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18401","Frog-leather body","","18401","False","","False","Armour made out of frog hide.","/Game/Textures/Items/T_FrogleatherBody.T_FrogleatherBody",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18402","Frog-leather chaps","","18402","False","","False","Chaps made out of frog hide.","/Game/Textures/Items/T_FrogleatherChaps.T_FrogleatherChaps",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18403","Frog-leather boots","","18403","False","","False","Boots made out of frog hide.","/Game/Textures/Items/T_FrogleatherBoots.T_FrogleatherBoots",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18404","Green gloop soup","","18404","False","","False","Thick and tasty soup.","/Game/Textures/Items/T_GreenGloopSoup.T_GreenGloopSoup",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18405","Frogspawn gumbo","","18405","False","","False","A big bowl of frogspawn gumbo.","/Game/Textures/Items/T_FrogspawnGumbo.T_FrogspawnGumbo",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
